pesel,exam_type,score,attempt_number,exam_date,city
61429741600,PRACTICE,96,2,2018-04-11,Szczecinek
33874347500,PRACTICE,96,1,2018-04-10,Olsztyn
34417927600,PRACTICE,84,1,2018-04-11,Glogow
26674354800,PRACTICE,51,1,2018-04-10,Grudziadz
26674354800,PRACTICE,66,2,2018-04-10,Kielce
26674354800,PRACTICE,52,3,2018-04-10,Slupsk
26674354800,PRACTICE,72,4,2018-04-10,Ostroleka
26674354800,PRACTICE,68,5,2018-04-10,Olsztyn
26674354800,PRACTICE,63,6,2018-04-10,Rzeszow
26674354800,PRACTICE,85,7,2018-04-10,Rzeszow
37880047400,PRACTICE,69.35,1,2018-04-05,Krosno
37880047400,PRACTICE,72.2,2,2018-04-05,Swidnica
37880047400,PRACTICE,88.35,3,2018-04-05,Szczecinek
11914987500,PRACTICE,73.14999999999999,1,2018-04-04,Czestochowa
11914987500,PRACTICE,82.64999999999999,2,2018-04-04,Oswiecim
66484600300,PRACTICE,64.6,1,2018-04-05,Lodz - Maratonska
66484600300,PRACTICE,58.9,2,2018-04-05,Konin
66484600300,PRACTICE,80.75,3,2018-04-05,Grudziadz
89805118000,PRACTICE,68,1,2018-04-11,Ciechanow
89805118000,PRACTICE,72,2,2018-04-11,Boleslawiec
89805118000,PRACTICE,99,3,2018-04-11,Olesnica
42051841700,PRACTICE,78.85,1,2018-04-05,Jelenia Gora
10858421800,PRACTICE,84,1,2018-04-11,Mlawa
60336266400,PRACTICE,66,1,2018-04-11,Gorzow Wielkopolski
60336266400,PRACTICE,68,2,2018-04-11,Lublin
60336266400,PRACTICE,75,3,2018-04-11,Opole
81952245100,PRACTICE,70,1,2018-04-11,Grudziadz
81952245100,PRACTICE,66,2,2018-04-11,Slupsk
81952245100,PRACTICE,85,3,2018-04-11,Lomza
89947804400,PRACTICE,72,1,2018-04-10,Lomza
89947804400,PRACTICE,73,2,2018-04-10,Krasnik
89947804400,PRACTICE,70,3,2018-04-10,Radom - Radomskiego
89947804400,PRACTICE,95,4,2018-04-10,Sieradz
53106089500,PRACTICE,57.0,1,2018-04-04,Dabrowa Gornicza
53106089500,PRACTICE,75.05,2,2018-04-04,Sieradz
25274535400,PRACTICE,83.6,1,2018-04-05,Lublin
76995376700,PRACTICE,53,1,2018-04-10,Konin
76995376700,PRACTICE,68,2,2018-04-10,Szczecin
76995376700,PRACTICE,61,3,2018-04-10,Gdansk
76995376700,PRACTICE,85,4,2018-04-10,Bielsk Podlaski
36738126900,PRACTICE,72.2,1,2018-04-05,Poznan
36738126900,PRACTICE,90.25,2,2018-04-05,Tychy
12247236500,PRACTICE,93.1,1,2018-04-04,Olesnica
58807997900,PRACTICE,75.05,1,2018-04-05,Jastrzebie Zdroj
37692116700,PRACTICE,50.349999999999994,1,2018-04-05,Gorzow Wielkopolski
37692116700,PRACTICE,91.19999999999999,2,2018-04-05,Konin
09589360700,PRACTICE,62.699999999999996,1,2018-04-04,Zamosc
09589360700,PRACTICE,78.85,2,2018-04-04,Wloclawek
27328026300,PRACTICE,78.85,1,2018-04-05,Kalisz
15172734100,PRACTICE,100,1,2018-04-11,Wroclaw
26259557600,PRACTICE,65,1,2018-04-11,Lubin
26259557600,PRACTICE,88,2,2018-04-11,Szczecinek
46377046700,PRACTICE,73,1,2018-04-11,Piotrkow Trybunalski
46377046700,PRACTICE,88,2,2018-04-11,Garwolin
20691096300,PRACTICE,89.3,1,2018-04-05,Slupsk
37490757200,PRACTICE,53.199999999999996,1,2018-04-04,Dabrowa Gornicza
37490757200,PRACTICE,71.25,2,2018-04-04,Grudziadz
37490757200,PRACTICE,94.05,3,2018-04-04,Ostroleka
27612417500,PRACTICE,80.75,1,2018-04-04,Lomza
14103366900,PRACTICE,72,1,2018-04-11,Biala Podlaska
14103366900,PRACTICE,57,2,2018-04-11,Glogow
14103366900,PRACTICE,92,3,2018-04-11,Swidnica
47890661300,PRACTICE,51,1,2018-04-10,Krakow - Nowohucka
47890661300,PRACTICE,59,2,2018-04-10,Ostroleka
47890661300,PRACTICE,74,3,2018-04-10,Jastrzebie Zdroj
47890661300,PRACTICE,64,4,2018-04-10,Konin
47890661300,PRACTICE,93,5,2018-04-10,Warszawa - Radarowa
47708791800,PRACTICE,59,1,2018-04-11,Inowroclaw
47708791800,PRACTICE,70,2,2018-04-11,Glogow
47708791800,PRACTICE,95,3,2018-04-11,Bielsko Biala
52023663900,PRACTICE,80,1,2018-04-11,Olesnica
53080790500,PRACTICE,87,1,2018-04-11,Slupsk
55158974300,PRACTICE,64,1,2018-04-11,Slupsk
55158974300,PRACTICE,70,2,2018-04-11,Oswiecim
55158974300,PRACTICE,52,3,2018-04-11,Swidnica
55158974300,PRACTICE,64,4,2018-04-11,Bilgoraj
55158974300,PRACTICE,66,5,2018-04-11,Garwolin
55158974300,PRACTICE,86,6,2018-04-11,Krosno
69596505400,PRACTICE,99,1,2018-04-11,Piotrkow Trybunalski
24596400400,PRACTICE,51.3,1,2018-04-05,Swidnica
24596400400,PRACTICE,91.19999999999999,2,2018-04-05,Radom - Radomskiego
01112279500,PRACTICE,73,1,2018-04-10,Tarnogrzeg
01112279500,PRACTICE,64,2,2018-04-10,Opole
01112279500,PRACTICE,51,3,2018-04-10,Grojec
01112279500,PRACTICE,79,4,2018-04-10,Ostroleka
33380025800,PRACTICE,62,1,2018-04-10,Czestochowa
33380025800,PRACTICE,59,2,2018-04-10,Luban
33380025800,PRACTICE,99,3,2018-04-10,Kozienice
24318817600,PRACTICE,65,1,2018-04-11,Wroclaw
24318817600,PRACTICE,59,2,2018-04-11,Leszno
24318817600,PRACTICE,100,3,2018-04-11,Bielsk Podlaski
06340406000,PRACTICE,76.0,1,2018-04-05,Katowice
23094525900,PRACTICE,92,1,2018-04-11,Glogow
04728938300,PRACTICE,57,1,2018-04-11,Garwolin
04728938300,PRACTICE,90,2,2018-04-11,Pulawy
61808399700,PRACTICE,57,1,2018-04-10,Jelenia Gora
61808399700,PRACTICE,55,2,2018-04-10,Chelm
61808399700,PRACTICE,84,3,2018-04-10,Czestochowa
55758103800,PRACTICE,98,1,2018-04-10,Jelenia Gora
60599526600,PRACTICE,57.0,1,2018-04-05,Ostrowiec Swietokrzyski
60599526600,PRACTICE,56.05,2,2018-04-05,Walbrzych
60599526600,PRACTICE,85.5,3,2018-04-05,Inowroclaw
89663715900,PRACTICE,48.449999999999996,1,2018-04-04,Nysa
89663715900,PRACTICE,61.75,2,2018-04-04,Grojec
89663715900,PRACTICE,76.95,3,2018-04-04,Slupsk
73175238400,PRACTICE,58.9,1,2018-04-05,Klodzko
73175238400,PRACTICE,65.55,2,2018-04-05,Zielona Gora
73175238400,PRACTICE,73.14999999999999,3,2018-04-05,Bydgoszcz
73175238400,PRACTICE,75.05,4,2018-04-05,Konin
67007217700,PRACTICE,84.55,1,2018-04-04,Tychy
12145013900,PRACTICE,81,1,2018-04-10,Zielona Gora
26076359500,PRACTICE,87,1,2018-04-11,Bielsk Podlaski
15057415200,PRACTICE,79,1,2018-04-11,Grojec
83072853100,PRACTICE,61.75,1,2018-04-05,Bielsk Podlaski
83072853100,PRACTICE,52.25,2,2018-04-05,Lukow
83072853100,PRACTICE,80.75,3,2018-04-05,Grudziadz
60485697600,PRACTICE,66,1,2018-04-10,Biala Podlaska
60485697600,PRACTICE,78,2,2018-04-10,Mlawa
65710981400,PRACTICE,74,1,2018-04-11,Katowice
65710981400,PRACTICE,65,2,2018-04-11,Kamienna Gora
65710981400,PRACTICE,93,3,2018-04-11,Bielsk Podlaski
18321167400,PRACTICE,80,1,2018-04-10,Leszno
50202351500,PRACTICE,55,1,2018-04-11,Walbrzych
50202351500,PRACTICE,59,2,2018-04-11,Krasnik
50202351500,PRACTICE,65,3,2018-04-11,Sieradz
50202351500,PRACTICE,92,4,2018-04-11,Jastrzebie Zdroj
02870094700,PRACTICE,51.3,1,2018-04-04,Radom - Radomskiego
02870094700,PRACTICE,90.25,2,2018-04-04,Bielsko Biala
19185440700,PRACTICE,59.849999999999994,1,2018-04-05,Krakow - Balicka
19185440700,PRACTICE,55.099999999999994,2,2018-04-05,Siedlce
19185440700,PRACTICE,58.9,3,2018-04-05,Bielsk Podlaski
19185440700,PRACTICE,85.5,4,2018-04-05,Lodz - Smutna
67651205600,PRACTICE,94.05,1,2018-04-04,Bydgoszcz
40613747100,PRACTICE,58.9,1,2018-04-05,Sochaczew
40613747100,PRACTICE,63.65,2,2018-04-05,Walbrzych
40613747100,PRACTICE,68.39999999999999,3,2018-04-05,Jastrzebie Zdroj
40613747100,PRACTICE,82.64999999999999,4,2018-04-05,Zamosc
43807220100,PRACTICE,89.3,1,2018-04-04,Zielona Gora
64165433900,PRACTICE,53.199999999999996,1,2018-04-05,Bielsk Podlaski
64165433900,PRACTICE,91.19999999999999,2,2018-04-05,Rybnik
27076776500,PRACTICE,61,1,2018-04-11,Boleslawiec
27076776500,PRACTICE,62,2,2018-04-11,Bydgoszcz
27076776500,PRACTICE,50,3,2018-04-11,Boleslawiec
27076776500,PRACTICE,83,4,2018-04-11,Bilgoraj
43790535400,PRACTICE,98,1,2018-04-10,Czestochowa
02655807200,PRACTICE,50,1,2018-04-10,Zielona Gora
02655807200,PRACTICE,76,2,2018-04-10,Zielona Gora
12341544500,PRACTICE,57.0,1,2018-04-04,Bialystok
12341544500,PRACTICE,77.89999999999999,2,2018-04-04,Sochaczew
02309372300,PRACTICE,65,1,2018-04-11,Lodz - Smutna
02309372300,PRACTICE,61,2,2018-04-11,Ostrowiec Swietokrzyski
02309372300,PRACTICE,56,3,2018-04-11,Grojec
02309372300,PRACTICE,80,4,2018-04-11,Bytom
64214427300,PRACTICE,80,1,2018-04-10,Jastrzebie Zdroj
30353542500,PRACTICE,89.3,1,2018-04-05,Bielsko Biala
62256131200,PRACTICE,63,1,2018-04-11,Elblag
62256131200,PRACTICE,95,2,2018-04-11,Slupsk
62969866200,PRACTICE,67.45,1,2018-04-05,Jastrzebie Zdroj
62969866200,PRACTICE,93.1,2,2018-04-05,Kedzierzyn Kozle
50675966100,PRACTICE,63.65,1,2018-04-04,Kamienna Gora
50675966100,PRACTICE,83.6,2,2018-04-04,Luban
36565270900,PRACTICE,83,1,2018-04-10,Ostrowiec Swietokrzyski
34998082100,PRACTICE,78,1,2018-04-11,Koszalin
18528254600,PRACTICE,77.89999999999999,1,2018-04-04,Zwolen
42296849500,PRACTICE,52.25,1,2018-04-05,Zwolen
42296849500,PRACTICE,93.1,2,2018-04-05,Ciechanow
00638239900,PRACTICE,92,1,2018-04-11,Kielce
33717322200,PRACTICE,86,1,2018-04-11,Luban
65091730000,PRACTICE,48.449999999999996,1,2018-04-05,Szczecinek
65091730000,PRACTICE,90.25,2,2018-04-05,Oswiecim
55590534100,PRACTICE,50.349999999999994,1,2018-04-05,Grudziadz
55590534100,PRACTICE,47.5,2,2018-04-05,Olawa
55590534100,PRACTICE,93.1,3,2018-04-05,Plock
16604595600,PRACTICE,82,1,2018-04-10,Katowice
45980425800,PRACTICE,47.5,1,2018-04-05,Katowice
45980425800,PRACTICE,58.9,2,2018-04-05,Konin
45980425800,PRACTICE,82.64999999999999,3,2018-04-05,Radom - Radomskiego
29226855300,PRACTICE,94,1,2018-04-10,Kamienna Gora
57639560500,PRACTICE,54.15,1,2018-04-05,Lodz - Maratonska
57639560500,PRACTICE,79.8,2,2018-04-05,Rybnik
50248186600,PRACTICE,83,1,2018-04-10,Plock
52171447300,PRACTICE,81.7,1,2018-04-04,Konin
81568714400,PRACTICE,83,1,2018-04-11,Mlawa
65548833100,PRACTICE,59,1,2018-04-11,Szczecinek
65548833100,PRACTICE,64,2,2018-04-11,Sieradz
65548833100,PRACTICE,64,3,2018-04-11,Slupsk
65548833100,PRACTICE,86,4,2018-04-11,Krakow - Balicka
44910922900,PRACTICE,88.35,1,2018-04-04,Mlawa
64919694100,PRACTICE,67,1,2018-04-11,Nowy Sacz
64919694100,PRACTICE,92,2,2018-04-11,Plock
79822492600,PRACTICE,88,1,2018-04-11,Legnica
72107662700,PRACTICE,90,1,2018-04-10,Ostrowiec Swietokrzyski
70307439900,PRACTICE,90,1,2018-04-10,Grojec
75235819600,PRACTICE,52.25,1,2018-04-04,Bytom
75235819600,PRACTICE,72.2,2,2018-04-04,Leszno
75235819600,PRACTICE,76.0,3,2018-04-04,Krakow - Balicka
56797856000,PRACTICE,66.5,1,2018-04-04,Bilgoraj
56797856000,PRACTICE,72.2,2,2018-04-04,Radom
56797856000,PRACTICE,71.25,3,2018-04-04,Przemysl
56797856000,PRACTICE,83.6,4,2018-04-04,Konin
87614427900,PRACTICE,83.6,1,2018-04-05,Swidnica
65816525700,PRACTICE,89.3,1,2018-04-04,Lomza
10614595400,PRACTICE,91.19999999999999,1,2018-04-05,Krakow - Balicka
43615195400,PRACTICE,83.6,1,2018-04-04,Warszawa - Radarowa
12109382900,PRACTICE,76,1,2018-04-10,Bilgoraj
86498077000,PRACTICE,73,1,2018-04-10,Zwolen
86498077000,PRACTICE,51,2,2018-04-10,Opole
86498077000,PRACTICE,87,3,2018-04-10,Ciechanow
19137860000,PRACTICE,77,1,2018-04-11,Elblag
20606579100,PRACTICE,66,1,2018-04-11,Piotrkow Trybunalski
20606579100,PRACTICE,92,2,2018-04-11,Luban
43595993700,PRACTICE,69,1,2018-04-11,Slupsk
43595993700,PRACTICE,51,2,2018-04-11,Dabrowa Gornicza
43595993700,PRACTICE,66,3,2018-04-11,Olesnica
43595993700,PRACTICE,57,4,2018-04-11,Pulawy
43595993700,PRACTICE,73,5,2018-04-11,Grojec
43595993700,PRACTICE,62,6,2018-04-11,Torun
43595993700,PRACTICE,56,7,2018-04-11,Siedlce
43595993700,PRACTICE,95,8,2018-04-11,Koszalin
62520781600,PRACTICE,93.1,1,2018-04-05,Inowroclaw
32915730200,PRACTICE,57,1,2018-04-11,Kozienice
32915730200,PRACTICE,94,2,2018-04-11,Walbrzych
79230570000,PRACTICE,79,1,2018-04-11,Warszawa - Odlewnicza
13596518700,PRACTICE,85.5,1,2018-04-04,Gdynia
19737564600,PRACTICE,92,1,2018-04-11,Katowice
36735564000,PRACTICE,92,1,2018-04-11,Biala Podlaska
28193967300,PRACTICE,62,1,2018-04-10,Bilgoraj
28193967300,PRACTICE,54,2,2018-04-10,Katowice
28193967300,PRACTICE,71,3,2018-04-10,Koszalin
28193967300,PRACTICE,71,4,2018-04-10,Warszawa - Bemowo
28193967300,PRACTICE,77,5,2018-04-10,Lomza
53640065900,PRACTICE,85,1,2018-04-11,Grojec
50075693800,PRACTICE,66.5,1,2018-04-05,Jelenia Gora
50075693800,PRACTICE,69.35,2,2018-04-05,Inowroclaw
50075693800,PRACTICE,54.15,3,2018-04-05,Suwalki
50075693800,PRACTICE,78.85,4,2018-04-05,Pulawy
28283576600,PRACTICE,49.4,1,2018-04-04,Rzeszow
28283576600,PRACTICE,68.39999999999999,2,2018-04-04,Nowy Targ
28283576600,PRACTICE,93.1,3,2018-04-04,Szczecin
67113632900,PRACTICE,87,1,2018-04-10,Rybnik
47073651400,PRACTICE,65,1,2018-04-11,Mlawa
47073651400,PRACTICE,81,2,2018-04-11,Lukow
86161876700,PRACTICE,83.6,1,2018-04-04,Garwolin
26807989700,PRACTICE,55.099999999999994,1,2018-04-04,Gorzow Wielkopolski
26807989700,PRACTICE,85.5,2,2018-04-04,Olesnica
84665620500,PRACTICE,71.25,1,2018-04-05,Wloclawek
84665620500,PRACTICE,54.15,2,2018-04-05,Grojec
84665620500,PRACTICE,78.85,3,2018-04-05,Szczecinek
05437402300,PRACTICE,70.3,1,2018-04-05,Gorzow Wielkopolski
05437402300,PRACTICE,68.39999999999999,2,2018-04-05,Wloclawek
05437402300,PRACTICE,56.05,3,2018-04-05,Opole
05437402300,PRACTICE,54.15,4,2018-04-05,Grojec
05437402300,PRACTICE,84.55,5,2018-04-05,Siedlce
22462227300,PRACTICE,76.0,1,2018-04-04,Warszawa - Bemowo
84331636100,PRACTICE,80.75,1,2018-04-05,Rzeszow
03891435900,PRACTICE,52.25,1,2018-04-05,Tychy
03891435900,PRACTICE,69.35,2,2018-04-05,Bielsk Podlaski
03891435900,PRACTICE,56.05,3,2018-04-05,Boleslawiec
03891435900,PRACTICE,81.7,4,2018-04-05,Krakow - Balicka
45310970100,PRACTICE,56.05,1,2018-04-04,Lodz - Maratonska
45310970100,PRACTICE,69.35,2,2018-04-04,Jelenia Gora
45310970100,PRACTICE,69.35,3,2018-04-04,Garwolin
45310970100,PRACTICE,91.19999999999999,4,2018-04-04,Warszawa - Radarowa
39712471900,PRACTICE,99,1,2018-05-09,Oswiecim
21302810600,PRACTICE,72.2,1,2018-05-04,Lodz - Maratonska
21302810600,PRACTICE,71.25,2,2018-05-04,Warszawa - Bemowo
21302810600,PRACTICE,64.6,3,2018-05-04,Warszawa - Radarowa
21302810600,PRACTICE,62.699999999999996,4,2018-05-04,Swidnica
21302810600,PRACTICE,94.05,5,2018-05-04,Torun
23029609600,PRACTICE,84.55,1,2018-05-03,Inowroclaw
04301442600,PRACTICE,85.5,1,2018-05-03,Lukow
33624160200,PRACTICE,99,1,2018-05-10,Pila
75871254800,PRACTICE,72.2,1,2018-05-04,Szczecinek
75871254800,PRACTICE,82.64999999999999,2,2018-05-04,Wloclawek
71717204500,PRACTICE,73,1,2018-05-10,Krakow - Nowohucka
71717204500,PRACTICE,51,2,2018-05-10,Radom - Radomskiego
71717204500,PRACTICE,50,3,2018-05-10,Krakow - Balicka
71717204500,PRACTICE,75,4,2018-05-10,Gorzow Wielkopolski
21849420500,PRACTICE,79.8,1,2018-05-04,Chelm
67556146500,PRACTICE,61.75,1,2018-05-03,Sieradz
67556146500,PRACTICE,86.45,2,2018-05-03,Oswiecim
70412896000,PRACTICE,79.8,1,2018-05-03,Zamosc
50781729700,PRACTICE,75,1,2018-05-10,Ciechanow
18940639100,PRACTICE,51.3,1,2018-05-03,Pulawy
18940639100,PRACTICE,55.099999999999994,2,2018-05-03,Warszawa - Odlewnicza
18940639100,PRACTICE,94.05,3,2018-05-03,Torun
32945308900,PRACTICE,85,1,2018-05-09,Lublin
85682920900,PRACTICE,69.35,1,2018-05-03,Olsztyn
85682920900,PRACTICE,51.3,2,2018-05-03,Pulawy
85682920900,PRACTICE,73.14999999999999,3,2018-05-03,Milicz
85682920900,PRACTICE,73.14999999999999,4,2018-05-03,Rzeszow
85682920900,PRACTICE,62.699999999999996,5,2018-05-03,Czestochowa
85682920900,PRACTICE,90.25,6,2018-05-03,Krakow - Nowohucka
20817393000,PRACTICE,94,1,2018-05-09,Bydgoszcz
85283402200,PRACTICE,72.2,1,2018-05-04,Konin
85283402200,PRACTICE,50.349999999999994,2,2018-05-04,Bilgoraj
85283402200,PRACTICE,51.3,3,2018-05-04,Olesnica
85283402200,PRACTICE,70.3,4,2018-05-04,Krakow - Balicka
85283402200,PRACTICE,93.1,5,2018-05-04,Zielona Gora
06021427400,PRACTICE,68,1,2018-05-10,Lodz - Smutna
06021427400,PRACTICE,70,2,2018-05-10,Olsztyn
06021427400,PRACTICE,100,3,2018-05-10,Koszalin
42788476800,PRACTICE,72.2,1,2018-05-04,Mlawa
42788476800,PRACTICE,77.89999999999999,2,2018-05-04,Leszno
72261767600,PRACTICE,93.1,1,2018-05-04,Jastrzebie Zdroj
53302924300,PRACTICE,54.15,1,2018-05-04,Zamosc
53302924300,PRACTICE,48.449999999999996,2,2018-05-04,Pulawy
53302924300,PRACTICE,64.6,3,2018-05-04,Opole
53302924300,PRACTICE,92.14999999999999,4,2018-05-04,Lodz - Maratonska
55217743900,PRACTICE,76.95,1,2018-05-03,Warszawa - Radarowa
49440593300,PRACTICE,78,1,2018-05-09,Radom - Radomskiego
51740268500,PRACTICE,52.25,1,2018-05-03,Kozienice
51740268500,PRACTICE,54.15,2,2018-05-03,Krakow - Balicka
51740268500,PRACTICE,57.0,3,2018-05-03,Zielona Gora
51740268500,PRACTICE,79.8,4,2018-05-03,Elblag
28318499700,PRACTICE,67.45,1,2018-05-03,Lukow
28318499700,PRACTICE,89.3,2,2018-05-03,Skierniewice
57088618800,PRACTICE,83,1,2018-05-09,Siedlce
16499585400,PRACTICE,90,1,2018-05-10,Suwalki
72196727500,PRACTICE,69,1,2018-05-10,Boleslawiec
72196727500,PRACTICE,89,2,2018-05-10,Opole
45359732900,PRACTICE,86.45,1,2018-05-04,Pulawy
00656303000,PRACTICE,85,1,2018-05-09,Torun
30164917100,PRACTICE,73,1,2018-05-10,Jastrzebie Zdroj
30164917100,PRACTICE,74,2,2018-05-10,Poznan
30164917100,PRACTICE,98,3,2018-05-10,Krakow - Balicka
20510095800,PRACTICE,62,1,2018-05-09,Nowy Sacz
20510095800,PRACTICE,97,2,2018-05-09,Krakow - Balicka
89506959000,PRACTICE,66,1,2018-05-10,Warszawa - Radarowa
89506959000,PRACTICE,61,2,2018-05-10,Koszalin
89506959000,PRACTICE,69,3,2018-05-10,Radom - Radomskiego
89506959000,PRACTICE,50,4,2018-05-10,Dabrowa Gornicza
89506959000,PRACTICE,77,5,2018-05-10,Kozienice
75070596500,PRACTICE,73.14999999999999,1,2018-05-04,Wroclaw
75070596500,PRACTICE,71.25,2,2018-05-04,Wroclaw
75070596500,PRACTICE,56.05,3,2018-05-04,Olawa
75070596500,PRACTICE,91.19999999999999,4,2018-05-04,Pulawy
58501382300,PRACTICE,84.55,1,2018-05-04,Plock
87356632300,PRACTICE,77,1,2018-05-09,Warszawa - Radarowa
68486513800,PRACTICE,96,1,2018-05-10,Lublin
11048799500,PRACTICE,94.05,1,2018-05-04,Gorzow Wielkopolski
56272338200,PRACTICE,50.349999999999994,1,2018-05-03,Tychy
56272338200,PRACTICE,62.699999999999996,2,2018-05-03,Barlinek
56272338200,PRACTICE,63.65,3,2018-05-03,Kedzierzyn Kozle
56272338200,PRACTICE,51.3,4,2018-05-03,Krosno
56272338200,PRACTICE,80.75,5,2018-05-03,Bielsk Podlaski
07488061900,PRACTICE,59.849999999999994,1,2018-05-04,Olsztyn
07488061900,PRACTICE,65.55,2,2018-05-04,Tarnogrzeg
07488061900,PRACTICE,63.65,3,2018-05-04,Warszawa - Bemowo
07488061900,PRACTICE,84.55,4,2018-05-04,Lodz - Maratonska
50213371100,PRACTICE,83,1,2018-05-09,Mlawa
17247355400,PRACTICE,85,1,2018-05-10,Przemysl
53566588400,PRACTICE,70.3,1,2018-05-04,Chelm
53566588400,PRACTICE,57.0,2,2018-05-04,Krakow - Nowohucka
53566588400,PRACTICE,81.7,3,2018-05-04,Jelenia Gora
60408919300,PRACTICE,72.2,1,2018-05-04,Jelenia Gora
60408919300,PRACTICE,77.89999999999999,2,2018-05-04,Siedlce
65281826400,PRACTICE,85,1,2018-05-10,Szczecin
27373930400,PRACTICE,89.3,1,2018-05-03,Rybnik
28455346500,PRACTICE,80,1,2018-05-09,Grojec
88476574400,PRACTICE,66,1,2018-05-10,Suwalki
88476574400,PRACTICE,98,2,2018-05-10,Boleslawiec
88232244500,PRACTICE,68,1,2018-05-10,Ciechanow
88232244500,PRACTICE,78,2,2018-05-10,Slupsk
69421655900,PRACTICE,61.75,1,2018-05-03,Chelm
69421655900,PRACTICE,52.25,2,2018-05-03,Szczecin
69421655900,PRACTICE,59.849999999999994,3,2018-05-03,Walbrzych
69421655900,PRACTICE,95.0,4,2018-05-03,Garwolin
74426579800,PRACTICE,82,1,2018-05-09,Elblag
87299140300,PRACTICE,62.699999999999996,1,2018-05-03,Katowice
87299140300,PRACTICE,48.449999999999996,2,2018-05-03,Tarnogrzeg
87299140300,PRACTICE,68.39999999999999,3,2018-05-03,Wroclaw
87299140300,PRACTICE,84.55,4,2018-05-03,Plock
18343154800,PRACTICE,92.14999999999999,1,2018-05-03,Lublin
32993423100,PRACTICE,87,1,2018-05-09,Opole
70841679600,PRACTICE,94.05,1,2018-05-04,Opole
08382081800,PRACTICE,80,1,2018-05-09,Siedlce
02425207700,PRACTICE,65.55,1,2018-05-03,Ostroleka
02425207700,PRACTICE,87.39999999999999,2,2018-05-03,Oswiecim
07563865800,PRACTICE,71,1,2018-05-09,Radom
07563865800,PRACTICE,100,2,2018-05-09,Tarnow
82316225000,PRACTICE,56.05,1,2018-05-04,Krakow - Balicka
82316225000,PRACTICE,79.8,2,2018-05-04,Olawa
56198377100,PRACTICE,68.39999999999999,1,2018-05-03,Zamosc
56198377100,PRACTICE,91.19999999999999,2,2018-05-03,Plock
31673947900,PRACTICE,56,1,2018-05-10,Garwolin
31673947900,PRACTICE,61,2,2018-05-10,Nowy Sacz
31673947900,PRACTICE,72,3,2018-05-10,Luban
31673947900,PRACTICE,66,4,2018-05-10,Kamienna Gora
31673947900,PRACTICE,61,5,2018-05-10,Krakow - Nowohucka
31673947900,PRACTICE,86,6,2018-05-10,Lodz - Smutna
30267476800,PRACTICE,52.25,1,2018-05-03,Ostroleka
30267476800,PRACTICE,70.3,2,2018-05-03,Katowice
30267476800,PRACTICE,76.95,3,2018-05-03,Warszawa - Radarowa
11329259000,PRACTICE,47.5,1,2018-05-04,Warszawa - Bemowo
11329259000,PRACTICE,63.65,2,2018-05-04,Mlawa
11329259000,PRACTICE,93.1,3,2018-05-04,Bialystok
41194165900,PRACTICE,61,1,2018-05-09,Olawa
41194165900,PRACTICE,61,2,2018-05-09,Olsztyn
41194165900,PRACTICE,99,3,2018-05-09,Inowroclaw
08840289000,PRACTICE,94.05,1,2018-05-04,Walbrzych
79901453000,PRACTICE,97,1,2018-05-10,Leszno
36134194500,PRACTICE,63,1,2018-05-10,Lubin
36134194500,PRACTICE,76,2,2018-05-10,Kielce
67171815800,PRACTICE,52,1,2018-05-09,Skierniewice
67171815800,PRACTICE,97,2,2018-05-09,Krasnik
40327120400,PRACTICE,67,1,2018-05-10,Dabrowa Gornicza
40327120400,PRACTICE,77,2,2018-05-10,Lublin
38616850500,PRACTICE,98,1,2018-05-09,Krosno
87618343100,PRACTICE,54.15,1,2018-05-04,Wloclawek
87618343100,PRACTICE,62.699999999999996,2,2018-05-04,Gorzow Wielkopolski
87618343100,PRACTICE,81.7,3,2018-05-04,Oswiecim
41824852900,PRACTICE,56.05,1,2018-05-04,Nysa
41824852900,PRACTICE,73.14999999999999,2,2018-05-04,Legnica
41824852900,PRACTICE,52.25,3,2018-05-04,Radom
41824852900,PRACTICE,58.9,4,2018-05-04,Lodz - Smutna
41824852900,PRACTICE,62.699999999999996,5,2018-05-04,Warszawa - Odlewnicza
41824852900,PRACTICE,52.25,6,2018-05-04,Bielsko Biala
41824852900,PRACTICE,80.75,7,2018-05-04,Nowy Targ
67655598800,PRACTICE,90.25,1,2018-05-04,Jelenia Gora
22506313300,PRACTICE,73,1,2018-05-09,Nowy Sacz
22506313300,PRACTICE,62,2,2018-05-09,Grojec
22506313300,PRACTICE,52,3,2018-05-09,Tarnow
22506313300,PRACTICE,99,4,2018-05-09,Barlinek
57972095600,PRACTICE,81.7,1,2018-05-03,Gdynia
75175624600,PRACTICE,78.85,1,2018-05-03,Inowroclaw
63571611100,PRACTICE,51,1,2018-05-10,Pila
63571611100,PRACTICE,87,2,2018-05-10,Rzeszow
70969483400,PRACTICE,77.89999999999999,1,2018-05-03,Warszawa - Bemowo
85762025700,PRACTICE,79,1,2018-05-10,Wroclaw
11596443400,PRACTICE,48.449999999999996,1,2018-05-03,Bielsko Biala
11596443400,PRACTICE,51.3,2,2018-05-03,Boleslawiec
11596443400,PRACTICE,71.25,3,2018-05-03,Kozienice
11596443400,PRACTICE,95.0,4,2018-05-03,Kozienice
00191663000,PRACTICE,91,1,2018-05-10,Warszawa - Bemowo
07169309900,PRACTICE,74.1,1,2018-05-04,Szczecin
07169309900,PRACTICE,49.4,2,2018-05-04,Zielona Gora
07169309900,PRACTICE,70.3,3,2018-05-04,Torun
