pesel,lecturer_rating,instructor_rating,course_rating
86070751700,6,6,6
58917768100,7,5,4
05263043700,5,7,7
50447718600,4,5,3
01060239100,8,5,6
57402317600,2,6,5
67827473700,3,8,5
59560063100,4,5,8
02151006400,7,7,7
82156267200,5,8,4
34236993400,5,5,4
23869151500,4,6,5
57190469000,3,9,6
35198919700,8,9,5
55116286900,3,5,4
18170605300,8,2,4
42314215700,8,4,4
16883290000,7,5,5
72118744900,8,4,4
17629926700,6,3,8
25467760900,3,8,4
26709884400,6,9,7
33497032200,5,5,1
77149505900,7,3,6
83644414600,4,9,7
49750530300,7,3,7
01235330700,6,6,8
33149268900,5,4,7
83259702400,5,5,9
71782963300,3,3,5
14681304100,5,5,6
18569870200,3,6,5
14075654200,4,6,5
26267879600,8,3,7
56847692500,4,6,2
31809827600,5,4,7
86378666900,8,8,6
40517458400,7,1,4
39594716300,7,7,7
55975237700,5,7,5
82792559300,7,7,6
21767979900,7,9,9
33241237800,5,5,4
22520664000,8,9,3
62972714400,5,8,5
44294633100,8,6,2
25013757900,7,7,6
40136546500,4,8,7
09620902300,5,6,4
10694691700,6,8,6
47840765700,6,7,5
26248426500,8,7,5
13907720300,8,5,4
78612997500,9,5,7
11737373400,7,9,3
20993329600,4,6,2
31713407200,2,6,6
11192982700,5,6,4
18343154800,7,5,5
21666998600,2,5,6
28128092000,7,5,5
88290540500,5,6,8
44991921800,6,5,1
47078072200,6,9,6
28873824200,5,7,7
43807371600,8,8,6
55350088400,5,9,9
69948344100,7,8,7
48301811300,6,7,6
10407930200,6,6,7
54239788500,8,9,4
19240203700,0,5,7
79211245700,3,7,5
32883569500,4,0,4
02037066000,2,5,7
19395554900,7,7,4
57330516900,7,9,1
40445672500,6,5,7
59991814100,6,9,6
86296442400,8,6,6
30055070600,6,7,6
39265891500,8,9,3
36467567600,5,6,6
34507716100,5,5,8
74925313800,8,6,6
34823920000,5,5,5
62048071300,6,4,5
26391127900,5,4,2
76271892500,6,3,6
44862213100,1,6,4
77454959600,9,4,4
46231337400,8,5,6
35736043500,9,5,9
52978289700,7,7,3
50163035900,3,9,7
61321404000,7,6,6
27287480200,7,5,1
68911065400,6,2,6
18305763000,4,6,5
34385791100,6,6,6
85180607900,6,5,6
45216563600,8,5,7
63763036300,5,9,6
45827210400,3,1,5
34227233700,6,8,4
75484986400,3,5,6
80749479400,7,5,5
72111126600,5,9,4
55704323800,7,6,5
39154391900,7,7,6
87299140300,7,6,2
26152303300,4,5,5
88089232800,7,6,9
86358600700,8,6,7
23317124700,8,9,6
46323909500,7,8,5
01463556500,8,5,5
59506132800,8,5,5
01129399200,6,6,6
02256603600,9,7,7
53721738700,9,5,6
17418803400,4,6,6
74397133200,7,8,4
83563271100,7,7,8
79270209400,7,7,6
10880606100,7,4,7
07423206800,4,6,2
58795564100,5,6,6
09525380700,2,7,6
62875185300,4,2,5
44001210400,6,4,4
17888180100,4,6,7
19809827400,3,8,3
89831246600,6,3,5
11407158700,5,6,6
38027859500,5,7,5
50347538000,9,6,6
45606977900,6,6,3
44532195000,8,6,6
79159525500,6,8,5
61552212200,8,0,6
01969411500,7,5,7
87374549900,7,3,3
30962900600,3,5,9
06520932800,8,5,8
85097195000,6,7,3
79376517000,8,6,5
50326750700,8,6,5
79901075700,5,7,5
03286323100,6,7,9
53728245600,5,5,6
66073187000,5,5,6
27622708600,7,6,7
11237854300,2,6,4
82640805800,6,5,9
26362536600,8,5,6
83744202600,6,5,8
06551019600,5,5,7
67522422700,5,8,3
72574082800,4,5,6
37559522700,6,5,5
24976536200,5,9,5
14834570000,5,1,7
89297552500,5,9,6
67686962300,6,8,6
38059486800,6,4,9
54588480800,6,6,6
62226658100,4,6,5
63507770800,6,7,7
75494111300,6,9,3
68587988000,6,5,3
07692939800,7,6,1
65010823200,8,7,3
41765557300,6,5,5
11957625000,4,6,8
34269174500,3,5,6
12157123000,5,7,4
87942603200,1,4,4
02375113000,5,5,2
59968885600,5,1,7
74620125800,6,6,4
39787378100,6,8,6
83116703200,5,9,9
43752245900,4,5,4
79392889300,2,8,6
18448648500,6,7,3
82569149500,5,5,6
03883077100,2,5,6
23052810700,6,6,6
73590981400,7,5,4
40075262600,4,7,8
31845389400,4,5,5
71959939700,7,5,7
16687640300,6,8,2
64425177200,3,6,3
72884645200,5,5,6
58034379800,5,4,6
67251880900,7,6,2
31449369200,2,7,6
28061298400,6,7,8
56587496500,9,9,5
73225375100,5,9,5
63985575800,8,3,6
51310891700,8,9,4
25773987600,2,7,4
11052493200,7,5,1
59488778000,6,7,7
15118676700,9,5,2
76886003700,5,5,5
33362512700,7,5,5
35382891800,8,5,7
71052442100,5,5,5
49641737000,1,5,9
35655501400,6,1,5
01209631700,8,0,4
27261640800,3,5,6
53149833100,5,5,6
24345189500,9,5,3
25094670600,6,5,5
11113049500,6,2,7
37024042500,8,2,0
33961573400,2,8,7
26221589300,7,5,8
64548220700,8,5,4
27135066800,7,4,3
40165446800,6,7,5
49936645400,6,8,6
48050330000,4,5,5
77851738800,6,6,5
36803998900,5,7,5
78246875700,4,6,4
88034968800,5,3,6
40750318400,8,5,9
14392057400,6,7,2
54188872600,3,5,6
54401729700,6,6,6
70378101300,8,5,5
74426579800,9,5,6
16292390600,5,8,7
72712396800,7,5,6
22197398800,8,6,8
54027799300,8,9,7
81634545500,7,7,1
69682994800,7,6,5
74534544100,7,8,4
81112454500,7,8,4
42787293100,6,6,6
48028998300,6,9,6
09228824400,8,7,8
77003439700,6,5,6
71581613100,7,3,4
74909366300,6,6,2
65723392300,5,6,7
33591996000,9,4,3
52059456600,6,6,6
75264703400,7,6,6
39940835300,4,8,3
56140312600,7,6,5
51135829000,7,6,5
74464515700,6,7,5
68438635800,7,8,3
22860091100,7,2,6
44561359400,5,8,8
35623049100,5,5,6
61204673800,7,5,7
31135773500,6,6,4
08898546900,6,5,4
69768505300,6,6,5
46659200500,7,3,4
34001209300,7,8,4
20099115300,6,4,1
44104820500,6,6,3
37449486700,5,6,3
59810900300,6,8,3
39486456600,7,4,4
03625430500,8,9,6
22287983600,4,5,5
17893821800,5,5,1
57891152500,6,7,5
55949234600,6,0,8
32348599000,5,5,4
13693674200,6,6,4
06292648300,8,5,6
88940041800,9,6,0
38231011200,5,5,5
05294505400,1,7,3
68378108500,5,6,7
42896073900,4,8,6
69421655900,9,8,7
81637829500,7,4,6
14772494400,5,7,3
49697909600,8,8,7
79331922600,6,4,5
53953989900,4,3,4
89829246900,6,7,7
03549915800,6,6,4
26126413200,3,9,4
30205349600,8,8,2
36172181100,8,5,8
75176239500,8,8,3
30844593400,6,6,6
85046311300,8,6,6
59247726000,7,6,5
74576508900,7,5,7
83957377100,6,8,6
81442488400,6,3,8
61427598000,7,5,4
09658349400,6,5,5
30359682000,2,0,2
01614988200,6,3,5
05405735900,6,6,5
13774049300,6,6,8
79797772900,7,5,6
40052394200,4,5,5
31406263400,6,7,7
56488602800,7,7,7
59829551400,5,5,4
25579777600,3,0,5
41847631200,3,5,5
26161721500,8,7,3
72728614800,7,5,6
69022571700,5,3,8
63287555400,3,8,1
37073408900,7,8,2
73507392500,6,8,4
42847865300,5,2,6
88232244500,6,5,3
30872574800,7,8,9
42209868300,0,7,6
57089177300,6,5,5
37490757200,8,7,5
85538567800,4,9,7
57934457400,5,5,5
64956233200,6,3,6
70606023800,3,4,5
02024632600,4,6,6
32159990800,0,7,4
25937208100,8,7,5
89741881600,7,6,3
79076710000,5,3,6
10966438100,7,9,5
84192973800,7,8,7
41833684700,6,8,5
04912133000,6,2,6
85324030900,7,7,6
38711401500,5,6,5
59209981100,6,8,7
82616336200,8,8,0
15469189500,7,9,6
85797045300,8,4,8
31583574500,7,5,7
19785846800,8,8,6
02159826700,7,8,4
75076231100,5,2,6
75676237900,8,7,4
82369784600,8,8,4
85235362300,5,8,4
25871824400,6,6,2
27406846800,6,6,2
67919995900,6,5,3
66424699600,2,6,4
58001585600,7,2,6
37641745600,3,8,7
28157887700,2,6,6
72497949700,8,5,6
56948530800,7,8,2
35766892100,3,5,4
48536805400,7,6,9
37779355000,7,7,8
74639524500,7,5,7
06106868200,7,5,5
24872935200,6,8,7
05657677000,3,7,6
79311528500,5,7,4
58534977000,9,5,5
44653671600,6,7,3
09308997800,5,4,8
58807467500,5,7,5
30839903800,7,8,4
83854676400,6,5,6
52765191600,5,4,2
21306667200,8,6,7
85623450900,4,7,7
09085825300,1,8,4
65934161900,6,1,6
79514138200,4,6,4
16396530700,6,5,4
16580981200,5,8,4
03468998900,4,5,4
20691096300,7,6,1
31475263200,6,6,5
44717668600,8,7,8
67960726900,6,4,6
89295181600,7,8,5
62502399300,4,9,5
59799060300,2,5,6
53019100800,1,5,6
84814045400,5,7,4
10651868600,4,4,4
63547888700,9,7,6
74853487500,7,5,7
10706014600,4,7,0
00421087400,4,5,7
79790968200,7,7,4
24978742200,7,5,7
71938719400,7,8,6
52972917800,6,7,6
73827707100,4,6,5
36083565100,4,7,7
45659582000,6,7,4
02871819500,1,5,5
21216927900,4,5,6
48437295400,6,2,4
23217639300,4,4,1
69514575600,4,5,4
21296372000,9,6,5
06469808100,6,6,5
20809663800,5,8,8
11940701600,5,5,4
32116482700,6,6,7
50093573600,7,7,5
49645238100,6,9,6
46377046700,9,6,6
15260346300,8,1,9
50451756000,9,6,2
14952491700,2,4,4
46475509800,8,7,5
02876407800,4,5,5
72254303900,6,6,5
16454586400,9,9,4
39698627800,4,6,3
69473835900,5,6,3
01964274700,6,7,4
10262109300,7,5,7
69601612400,4,1,6
39498765300,7,7,6
07055016500,7,5,5
60023318000,6,6,7
72576317000,8,4,4
58519402200,7,6,7
61161800700,5,8,8
71951099700,5,7,8
39365771800,6,5,5
43099148800,4,6,5
55219373300,7,7,6
23414132600,7,3,6
64678905800,8,4,6
80440879600,8,5,5
85224637900,6,6,6
33633716500,6,5,6
89189324400,4,5,6
74258923100,7,8,1
30013586600,4,7,5
88476574400,6,9,5
34071969000,4,5,7
51404522100,7,8,6
65470792200,7,5,3
25903099400,3,6,3
10967230000,5,5,8
80809493500,6,4,6
29390332100,5,5,7
53081178200,3,8,1
66773594200,6,2,6
00770681600,7,5,4
77952115300,7,7,5
60803440100,7,7,4
06629859700,5,6,9
61191419600,1,6,6
34052346700,6,6,6
23791710500,4,6,7
19284518600,7,6,5
50017141600,7,6,6
36725606300,6,5,6
21674448500,7,5,5
26259557600,6,5,3
60768461400,4,7,5
34909522400,7,5,6
03767350500,4,5,8
76676495000,6,8,7
59231611700,6,6,9
35458336300,6,8,4
22675823500,4,4,6
55610411100,8,5,3
15172734100,6,5,6
10325136800,6,8,5
50512178300,7,6,3
42816492100,4,7,8
77812099700,6,3,3
70710380300,5,6,6
31424643000,5,9,3
06666832300,4,9,8
46510864400,7,0,7
40577395400,3,9,5
21358514500,7,6,1
52954864300,5,8,4
00668412600,9,9,3
00405850400,9,6,8
28455346500,6,4,5
18317103100,8,5,9
16866810600,4,5,8
58806571000,7,0,5
24188219700,7,4,4
13387482900,4,4,6
60106446400,4,8,4
67494693600,0,3,6
50132404100,4,8,4
60642895100,4,6,7
70987408400,6,6,6
45246277300,1,4,6
29946924500,7,8,7
14684741300,6,6,5
42735062400,6,6,4
74493357600,6,6,9
24783773600,7,7,0
76017667700,4,6,5
03008564700,6,9,6
52212559700,5,5,4
27392909700,6,9,7
03542060200,5,6,1
29270364800,5,6,3
41653536500,4,5,9
27373930400,9,6,0
56176154000,7,9,7
30239328800,6,6,5
80077490700,6,6,4
74221849600,7,4,6
15234632900,5,3,4
69295064700,7,7,5
79807616400,6,5,8
08146404800,6,6,1
83918499900,6,6,3
72942574200,2,3,6
68728403000,9,9,9
66253958600,7,7,2
20525224300,7,4,4
13712720400,9,7,7
61862820500,6,6,5
29403555600,6,7,6
66028430900,3,7,5
16381675600,7,4,2
57677764300,4,1,6
46688470700,6,2,4
23966667600,7,6,5
75015421300,5,7,9
46029464700,7,3,1
25645821300,5,8,7
08485946800,5,8,5
63163553800,6,8,5
26713482800,4,5,0
02894102400,6,7,4
82039653300,7,5,3
64732264100,4,5,4
86759369500,4,8,2
55939806300,7,8,7
52221542400,8,9,5
72964207300,4,1,3
52774883500,8,6,7
09288745200,6,6,9
63136725200,8,6,4
00149097300,7,7,7
46214826300,6,5,6
15150504400,6,3,5
69213230100,5,7,6
41174100500,2,5,4
52662887700,7,5,3
24309970300,7,5,5
61863182500,8,6,6
46902415100,9,5,6
06418280600,7,7,4
01406647000,6,8,2
30632922500,8,6,5
59228840500,8,1,5
59515782300,6,8,5
23707645300,7,8,6
15953943800,7,4,5
63861589200,6,6,5
88060642200,0,1,5
38289409100,7,5,9
89334083700,7,6,7
69928599600,8,4,5
10092594900,6,6,8
72465038400,9,3,7
35914310000,8,6,9
34092961300,7,1,2
31394706400,5,7,9
42269778800,6,8,4
86606475500,6,1,3
07672851300,5,1,1
13826344500,6,4,9
68347709000,7,6,9
01639212100,5,6,3
05877211100,8,5,6
65895604300,3,8,7
76946345000,7,8,6
52589545100,7,6,7
78262066200,3,4,4
43666790800,5,5,1
74983987200,8,7,6
80477102800,6,6,4
61217815200,5,7,5
66717833000,3,6,6
51506707400,0,4,5
25211133200,7,8,4
44810987900,6,5,8
27245971600,2,5,5
22663524200,8,7,5
16102632100,9,6,6
42308785800,6,5,9
43498752500,8,7,5
78705538800,0,6,0
86805331100,7,5,6
41944748600,5,7,6
31611255000,8,6,8
57011464400,6,8,7
19276959800,6,6,5
29921020000,6,7,8
74394308800,6,7,2
69435497200,6,8,0
80686776600,4,6,5
82719413800,6,6,7
07514212600,7,4,5
49967913600,4,6,6
00313803600,1,5,8
83347920300,5,8,4
42938450500,7,8,4
30573260500,6,2,1
69644963200,3,6,5
72284030300,9,8,8
21465045600,5,5,6
42588619700,3,6,5
77548136200,7,4,8
81796499500,8,4,6
22058753700,9,4,2
55762460400,6,6,4
38190534300,5,5,4
05146179500,7,4,5
27241108600,5,7,1
51992776100,5,6,7
89904740900,8,8,1
24191170900,7,8,5
53624718700,8,7,3
42364024900,4,8,7
75674282300,7,8,4
71483411300,8,5,1
02852449800,8,6,8
51708690400,1,5,9
27240202000,7,7,5
67867566400,8,2,6
14715061600,6,7,7
29144366200,6,5,6
60751040500,7,4,4
51928987600,6,7,7
74359111900,6,7,4
78374595800,7,8,6
53087643100,7,5,5
59866310700,6,6,3
19506092200,7,6,8
85218647200,6,6,1
74631188800,6,5,4
07785009500,5,5,8
37756166100,7,3,6
38068101700,8,6,4
65281826400,9,6,6
40426559600,6,9,5
56501270000,5,5,6
77049090400,5,6,5
02336215100,5,2,4
05989879400,6,4,3
47675237000,2,4,4
39044837600,3,6,5
16551422400,8,5,7
17631009300,9,8,5
41547188200,5,6,5
60408919300,6,3,4
54374010000,3,6,6
06709049600,4,6,4
85579984100,2,7,5
47123046600,6,7,6
69718532400,5,7,3
89513536900,5,5,5
48215376300,5,0,3
68596581900,5,4,6
83965691300,6,8,5
12749814100,5,7,4
83808872100,7,6,5
30724403900,7,6,1
75913691800,6,7,4
77999071200,7,6,3
24240057200,5,3,5
13852415200,7,7,2
82475928400,8,6,6
89884126000,8,7,4
42920136700,5,6,8
12221823600,8,4,7
02416997400,3,3,4
68825684700,2,8,5
86189457800,3,6,7
18877858500,8,6,6
10660035100,6,3,4
33833953500,6,6,4
10366485000,2,5,3
60940196100,7,8,6
15443692600,7,4,2
33424944400,6,7,9
34094545100,7,4,8
41765412500,6,2,9
88029705600,7,8,4
53273806000,6,5,2
35554252000,6,4,4
03981100800,5,3,6
23096667300,9,2,7
68363163900,6,9,5
77430556700,8,8,6
18709276800,5,6,6
85004846100,4,5,6
25988108700,7,2,3
64453365000,4,5,3
67133861600,1,8,5
15558702300,6,4,2
38971935300,3,6,5
61173031100,5,3,4
75662518400,5,6,2
45153186400,2,7,6
71431902800,5,3,6
16649288800,5,5,6
26354278200,6,6,8
16258895400,5,8,4
89273544100,1,6,4
70097455000,7,8,6
50944606400,7,7,3
49264428400,2,6,1
26290887000,6,5,7
32902616100,1,6,9
29375364300,5,7,2
57290740900,6,6,3
65661314000,6,7,5
42712202300,4,8,6
04384441500,5,6,2
74403701200,4,9,6
87380014900,6,5,3
47838632600,8,5,5
69420137600,5,7,4
44312002700,6,8,6
37576394900,4,7,4
23435942400,6,8,7
71933502300,6,4,6
69736481900,4,4,1
28947515300,7,9,2
38785249100,6,4,3
45306965500,5,4,2
68408656000,8,6,5
52809543500,2,6,9
01132165100,6,8,5
27998940400,3,5,9
34582324300,4,5,8
27328026300,5,6,6
84835523200,2,3,6
34743431600,8,8,3
24328774100,4,5,2
06159813900,5,6,3
81577759600,5,8,4
39065056300,7,9,2
21914441600,6,7,4
08620522700,4,7,6
67860128700,8,9,6
09358704300,5,5,4
73675304400,6,1,6
33363724200,5,3,3
76751462500,6,5,7
01961845000,7,4,4
79783988000,2,8,7
75968249400,7,5,4
53566588400,8,6,6
13354058100,6,8,4
73204824100,3,5,6
20839873000,7,8,8
46632182600,9,5,7
35117645100,8,7,7
59584783100,5,6,5
89395598800,6,0,5
38287309000,8,9,5
23323638400,7,6,7
45627912100,9,7,6
40833761600,5,6,6
05778637300,4,5,3
09152492100,6,0,9
36379845000,8,6,4
40557796000,6,5,6
05261104900,3,7,7
54151611900,8,6,6
21333594200,7,7,6
27859711000,6,7,6
45766018600,0,7,6
79878610600,5,5,8
19153501800,6,6,7
62179902700,8,5,5
31239309200,5,8,7
00947799300,2,6,3
47870552500,5,9,6
32213461800,9,6,7
31969768600,9,6,4
07397690200,7,6,6
16167972300,6,7,5
21353957300,7,6,5
58570206800,6,6,5
18773191700,6,7,6
29319825600,9,5,6
15789509000,7,8,5
32568620300,7,8,6
67382571500,7,5,4
12595395700,5,4,5
25884140300,7,7,8
70139645100,7,6,6
50453014100,7,6,7
70320067700,6,7,3
58191850700,9,7,6
86107287900,7,4,6
23291493000,6,6,6
72035768600,2,6,6
13809007900,6,6,7
23405704800,5,7,9
09668659900,8,1,5
47088514300,6,8,5
10877464700,5,5,7
29153239600,6,5,5
40717913700,6,8,8
29928792100,7,6,6
83541325900,8,6,4
85858283400,5,7,6
53871582600,6,3,5
52705083700,5,6,6
67796483900,7,3,2
38722408500,7,6,3
17506546200,6,5,5
30056812900,8,5,8
27551613800,7,6,6
70033411000,4,8,7
77534803600,5,0,7
00706643800,5,5,3
07063004700,7,8,8
58118024800,3,7,3
34802531000,5,7,4
36164819600,3,6,7
85801002200,6,4,5
40170973700,7,5,9
48407143900,2,6,6
33378219700,3,6,7
07234389700,1,6,5
53188654000,8,8,7
81651465600,6,6,5
85194639900,7,5,6
08060692600,4,5,6
07357971500,7,8,6
43377612100,4,8,3
55667165800,7,7,1
04383059000,7,4,6
52508208400,4,2,7
42139124000,0,6,4
42725496700,7,9,6
30231061400,1,7,6
36427900500,3,9,7
53912192500,2,5,9
76099344100,8,4,6
79683269900,8,5,6
21450253500,6,6,8
85469639700,7,8,5
78389499500,4,2,7
17247355400,7,3,3
24783987300,8,7,6
34297992700,3,8,6
71844027600,6,3,8
87113680600,7,5,6
34319082300,7,5,6
43804683700,6,9,8
01415338800,7,4,7
47518574800,4,6,5
15402455000,6,9,5
50213371100,6,3,8
01763984700,3,4,8
11573061800,7,3,7
07488061900,6,6,3
68530879500,5,6,9
78796185700,6,8,5
53466075900,2,5,6
51769237200,7,8,5
18904399600,6,6,4
61118668600,5,5,7
51048028800,6,7,6
62830705600,8,7,8
26783043200,2,6,2
68575804100,7,7,5
81426694200,7,9,7
25989176000,5,8,6
30762827500,6,7,7
15556778100,7,9,5
59138064700,8,6,5
79465421200,1,5,8
47886073000,6,9,4
05943851400,5,6,5
74129650400,7,6,5
76051157000,7,6,6
76058130800,5,5,4
29252738700,5,5,9
53920715400,8,0,7
71193844300,7,5,5
09732012300,7,7,7
23064090700,8,4,7
09678522500,6,6,7
20965079100,6,7,3
14021323400,7,5,4
11073579500,7,7,6
59647348300,7,4,7
04576085900,6,6,7
11462819900,3,6,6
07278727500,5,7,6
56322392200,4,9,9
04480124000,7,8,5
60432866300,7,4,8
01618363400,8,5,2
14510735100,5,3,7
42976733700,1,2,7
06788563900,8,1,6
45244450200,7,9,7
54930607300,5,7,4
77092531900,8,6,4
41392231800,5,7,3
66284924700,7,7,4
75123048800,5,2,8
09589360700,4,7,7
71850392900,8,8,4
56727181000,5,7,9
46285925300,6,8,4
61758876700,5,5,9
84068179300,2,7,7
56656452900,4,7,3
50939268100,5,3,5
22135936100,4,7,4
46610137300,4,6,2
72460479300,6,3,9
66071210200,8,4,6
06970200000,5,5,6
62178006400,7,7,1
59579613200,6,8,5
45729091800,9,6,5
43196578100,4,4,4
66719854500,4,8,9
52207013600,5,6,5
87899122000,5,5,5
39573393400,2,6,7
33929739300,4,6,5
87197188000,5,7,6
71634438200,7,4,7
48899033700,4,6,6
06868512100,6,6,7
30555112000,8,5,6
56272338200,9,4,4
38127705900,7,8,6
27443630200,3,5,6
55373642700,6,8,4
54578877700,8,6,6
09310461700,7,6,9
02147487800,6,8,5
48612384900,5,6,3
41441335400,6,6,9
08831147900,8,8,4
62159936000,4,8,3
11048799500,5,7,4
70735421100,5,6,5
37692116700,6,8,9
73053382300,9,8,9
32154497700,5,8,6
68486513800,5,6,8
64153559800,6,7,3
42722809100,3,4,4
05977831100,6,5,0
52002246500,8,3,7
82016580100,5,5,7
29067474300,3,4,6
08507260300,4,6,8
84856724200,5,4,4
31986835300,8,5,7
41789431500,1,8,5
51002451800,5,7,5
30412055200,8,5,9
58807997900,5,5,6
53161050000,8,8,6
58863999800,8,6,5
13656977300,5,7,3
23611738100,5,9,0
26993391400,7,4,1
38219811500,6,5,6
28705281300,5,6,6
12247236500,6,4,5
87356632300,1,3,7
36672464100,5,6,5
25632029200,5,6,9
28155540000,4,7,7
64144557300,0,9,3
13413316500,6,3,3
45832670500,3,6,5
87325491700,7,7,5
71057184400,4,1,4
63947625000,7,5,4
46488600700,4,6,5
85350058800,6,5,7
49203640000,6,2,7
02168591000,3,1,2
17036832100,5,4,5
69443464200,0,7,5
80962605600,6,5,8
41260934700,9,6,4
50159758400,3,7,6
69760232200,8,6,6
34981353200,7,6,7
42893990000,6,6,6
02214080800,5,6,9
19767832800,9,4,8
79391050100,5,5,8
51171293600,6,5,7
23646524900,8,6,4
89052995200,6,6,7
59892276900,3,7,5
29093889400,5,7,4
40877582600,6,8,8
39825580100,7,7,3
01388244700,7,6,6
09403413900,8,7,2
66120120200,5,6,4
25709532900,3,5,3
36224061500,6,7,8
64898515800,8,6,4
63122463400,6,1,4
42251488500,5,5,2
36738126900,5,1,6
05647423900,5,7,6
49398236300,5,6,5
01544941900,8,8,6
70581679800,2,3,6
75904448800,6,7,7
47762302500,7,6,5
83681506400,6,7,5
08433819600,7,7,5
35334664000,8,5,4
56907396000,6,7,5
18010633100,9,5,3
86784140600,3,3,5
07055904000,6,9,5
43551573200,8,7,6
34534444500,4,6,6
40051228900,6,7,4
27646012600,6,8,4
04574238000,4,6,6
69972686100,4,6,4
35523833100,7,4,5
72544168600,7,5,3
23392428400,9,6,6
21590031400,4,6,7
03195615100,4,8,3
84637582300,7,2,6
42082280400,6,7,5
28651768200,7,2,6
41506081200,6,5,5
80951252800,5,6,7
37999550000,5,6,5
58501382300,6,6,2
69790442300,6,5,1
81581131400,6,5,6
20884687200,5,7,4
86555315600,6,6,5
54876770700,6,8,2
73958440100,4,6,1
87866468900,3,8,6
83135450500,6,8,5
21036884400,3,5,7
59087402800,6,1,4
47734621000,7,2,6
27334601300,5,5,5
33843692300,6,9,4
71492659500,7,5,5
02115516500,6,6,6
81825494400,3,5,7
27550842900,9,5,6
19743196900,9,7,7
16297808000,6,6,6
51623987600,6,6,5
08784308400,4,4,8
37422432900,2,8,3
14582874400,6,8,7
84631043600,2,5,7
54776891300,4,5,6
85659556900,8,9,4
14644872600,7,5,8
07335305300,2,7,5
44273349900,6,6,6
15523914100,6,7,3
42955011700,3,5,6
18983833500,5,4,5
10283510000,6,5,7
67992392200,7,7,5
10322443700,6,6,6
67768869500,7,7,6
79725328500,8,7,6
62235361100,5,8,6
86857245700,8,1,4
42598209700,5,4,8
32578301300,3,7,5
47839673200,5,7,7
01526628800,7,2,1
42538752500,4,5,3
76313565000,9,6,2
85667324300,1,7,7
60010238900,8,6,4
22906869600,6,5,5
32507607300,4,8,7
33394214500,9,5,1
49573514700,5,5,6
28956753700,9,5,2
56734959100,3,6,6
22258547500,7,3,6
30140271100,7,9,6
45952379600,9,5,5
75070596500,7,6,5
70053591300,7,9,7
02930466200,7,4,6
87611786300,6,6,5
15511792600,4,8,4
40258298900,5,5,3
83955411200,8,5,7
01793430800,7,5,1
79939346600,5,6,9
66741781900,2,6,2
63689776400,3,8,5
71425328500,6,7,7
34745566700,6,7,5
02966446400,9,7,7
66449953300,5,6,5
35180226700,5,8,6
73999296100,6,9,5
76772055600,7,4,6
42263671900,8,5,7
22449923700,7,2,5
74516664500,7,6,2
08968965900,8,6,4
52269527000,7,1,6
19165184300,6,5,5
74211358600,1,6,4
11605737400,4,6,6
70739174600,7,8,7
59056172200,8,5,2
02969407600,5,8,9
34705670600,6,9,5
87291639700,3,9,4
79059053400,4,7,6
23469482700,6,2,6
82863048500,6,1,3
46173243600,9,4,4
07262029000,7,7,6
87745791200,8,7,8
14457831800,6,6,5
16797399900,2,9,8
74498853800,7,6,6
63092414500,6,8,5
76995376700,8,8,5
19965164000,2,7,5
17526799400,6,5,6
77695973600,8,6,4
47407284100,7,7,6
27715001000,3,3,5
71886765400,6,7,4
15957729500,3,6,5
59640808100,0,6,6
86022637100,2,6,6
62035095700,9,8,6
53029318300,7,4,7
01192396400,3,8,5
45990912600,6,8,5
20673569300,5,6,8
65170084500,6,1,6
69162335900,3,9,3
77810903400,9,5,2
65049658100,4,4,1
86961082800,6,9,5
57164578700,4,4,7
58623105100,5,2,4
09318297400,5,7,6
65539673100,8,4,5
54727750400,6,5,7
35592575800,4,5,4
14258364500,5,5,8
85455994600,4,3,5
62564554100,3,7,6
69379582600,7,6,6
71975117900,4,7,8
27858101300,5,9,5
49333060000,8,0,5
09255840100,6,6,4
18599770700,6,7,3
46682647600,8,3,2
59633848900,7,5,4
73888708900,7,8,5
84614232400,1,8,5
09508313200,7,7,6
60761127900,9,7,1
49669985400,6,6,8
36576645200,7,5,2
33066191100,7,0,7
66566843300,6,6,5
35845059000,7,8,6
65117378300,6,3,6
25801319600,7,4,5
89090067600,2,8,6
10406102100,4,5,7
17341513400,4,6,6
06817397800,6,6,3
54450520700,5,5,4
75488818900,6,7,4
39719694700,4,5,6
50367554500,0,3,1
13333575300,7,9,6
54207177200,4,6,6
37293849100,4,9,7
75768020400,6,6,6
39792741300,7,6,9
38964255100,9,6,8
73702645000,5,7,5
54715718400,1,9,5
37075854300,6,7,6
33601387000,7,6,9
15490101700,6,5,5
70743329200,6,6,5
